n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
260,7261117f4a,01171770421,IMPIGLIA LUIGI,,,,idm14597
261,726205448a,05215071001,CAPITOLIUM,,,,idm14698
262,726456088d,05097220486,EDILRESTAURI 2N,,,,idm14775
263,72648117af,00596570523,ICET INDUSTRIE SPA,,,,idm14880
264,726570596F,03945420408,DZ,,,,idm14975
265,7269940047,02541120610,crian s.r.l.,,,,idm15052
266,7272253505,03790280659,EUROSCAVI SNC DI FALCONE E FIGLIO,,,,idm15078
267,7274147001,04964700480,IMPRESA CENCI COSTRUZIONI EDILI S.R.L.,,,,idm15165
268,72742526A5,02029990609,META LUX,,,,idm15272
269,7274258b97,07751331005,CONSORZIO STABILE AURORA S.C.A.R.L.,,,,idm15291
270,72748758C2,09275090158,SHARP ELECTRONICS ITALIA SPA,,,,idm15368
271,7274900D62,09275090158,SHARP ELECTRONICS ITALIA SPA,,,,idm15388
272,7274919D10,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm15408
273,7274925207,03738420482,S.A.R. DI CRISTIANA CONTI E C. - SOCIETA' IN NOME COLLETTIVO,,,,idm15428
274,727516259A,04876970486,CO&SO,,,,idm15499
275,7275257400,07591510727,SITEM GROUP SRL,,,,idm15519
276,7277924cde,,,,,,idm15611
277,72792112f2,07436730639,RICCIO COSTRUZIONI,,,,idm15685
278,7280231CAA,01961670674,PATELLA,,,,idm15762
279,72806083c9,03142960487,L'OROLOGIO SOCIETA' COOPERATIVA,,,,idm15839
280,7282020102,03931011211,COSTRUZIONI VITALE SRL,,,,idm15884
281,7282773E63,00425640489,COOPERATIVA LAVORATORI AUSILIARI DEL TRAFFICO L.A.T. IN FORMA ABBREVIATA COOPLAT,,,,idm15973
282,7283460554,03794580484,CO.RES.CA. -S.A.S.- DEL GEOM. MARCELLO CAPPELLETTI E C.,,,,idm15993
283,728355648D,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. S.A.S.,01-MANDANTE,,0,idm16085
283,728355648D,05532640488,DE DOMENICO GIOVANNI,02-MANDATARIA,,0,idm16085
284,7285076AE3,02127311203,GREEN POWER SERVICE,,,,idm16204
285,7291576EDA,03722000480,CEPISS coop soc onlus,,,,idm16339
286,729484260D,08450891000,RTI ALMAVIVA SPA ALMAWARE SRL INDRA ITALIA SPA PRICEWATERHOUSE SPA,,,,idm16359
287,7296471658,,,,,,idm16379
288,7296787B1C,00506790542,CANCELLONI FOOD SERVICE SPA,,,,idm16396
289,7298233465,00506790542,CANCELLONI FOOD SERVICE SPA,,,,idm16419
290,7298251340,00203130281,CAMILLO FASOLO & c. SNC,,,,idm16439
291,7299544E41,02192070734,ICE DI TRONCONE MARCELLO,,,,idm16459
292,73017613CB,00902140474,ENDIASFALTI S.P.A.,,,,idm16591
293,73024425C5,03582900480,SODI STRADE S.R.L.,,,,idm16658
294,7302450C5D,03582900480,SODI STRADE S.R.L.,,,,idm16727
295,7302466992,00902140474,ENDIASFALTI S.P.A.,,,,idm16779
296,7303130D84,02602280733,COGER SOCIETA' COOPERATIVA,02-MANDATARIA,,0,idm16833
296,7303130D84,03623650722,GIUSTINO MICHELE,01-MANDANTE,,0,idm16833
297,7303949164,00421510488,BERTI SISTO,,,,idm16950
298,730463035E,02279100545,IN.I.IT. S.R.L.,,,,idm17086
299,7304881280,01904540463,COSTRUIRE S.R.L.,02-MANDATARIA,,0,idm17106
299,7304881280,03498580103,ICOSTRA,01-MANDANTE,,0,idm17106
300,7305109EA3,12878470157,Fastweb S.p.A.,,,,idm17223
301,73057038d4,01248990507,GRANCHI srl,,,,idm17243
302,730594508b,03931011211,COSTRUZIONI VITALE SRL,,,,idm17350
303,73060230E9,10372460153,sir.tel,,,,idm17457
304,7306165616,03183200488,SOCIETÀ ITALIANA COSTRUZIONI STRADE SRL,,,,idm17477
305,7306680F11,03940410289,CI.GI.ESSE SRL,,,,idm17583
306,73074499AC,04128990480,IMPRESA SAN GIOVANNI S.R.L.,,,,idm17677
307,7308170CA8,02240200606,EDIL PI.MA SRL,,,,idm17784
308,73082606EF,03974031217,F.LLI FERRARA SRL,,,,idm17887
309,7309102DC4,03692370483,ENGINEERING EMPOLI LUCE,,,,idm17991
310,7309115880,,TELIA COSTRUZIONI SRL,,06734510727,,idm18083
311,7310530832,04403120480,SISMIC*SISTEMI - S.R.L.,,,,idm18189
312,7311744207,02615080963,VODAFONE AUTOMOTIVE ITALIA S.P.A.,01-MANDANTE,,0,idm18209
312,7311744207,06908900019,FCA FLEET & TENDERS,02-MANDATARIA,,0,idm18209
312,7311744207,09890720155,LEASE PLAN ITALIA S.P.A.,01-MANDANTE,,0,idm18209
313,731207532D,03607960485,CAT COOP.SOC.LE ONLUS,01-MANDANTE,,0,idm18249
313,731207532D,03722000480,CEPISS coop soc onlus,02-MANDATARIA,,0,idm18249
314,7312592DCE,01678590793,GE.CO. SRL,,,,idm18281
315,7314124E0D,02149990729,COSTRUZIONI METALLICHE,,,,idm18388
316,7314381226,00826780488,FAESULAE - S.R.L.,,,,idm18495
317,7314788204,04122180484,AGLIETTI ALBERTO S.N.C. EDILE,02-MANDATARIA,,0,idm18572
317,7314788204,05361490484,GA Impianti Elettrici di Gianluca Aramini,01-MANDANTE,,0,idm18572
318,73152753E6,,TELIA COSTRUZIONI SRL,,06734510727,,idm18602
319,7315614BA4,05641980726,Manutenzioni srl,,,,idm18694
320,73156655BC,04001290404,CONSORZIO CON.CO.S.,,,,idm18751
321,7315675DFA,05036060829,OLIMPO CONSORZIO STABILE,01-MANDANTE,,0,idm19092
321,7315675DFA,06633080582,SNEM SPA,01-MANDANTE,,0,idm19092
321,7315675DFA,07868190963,NEXIVE SOCIETA CONSORTILE RL,01-MANDANTE,,0,idm19092
321,7315675DFA,12383760159,NEXIVE S.P.A.,02-MANDATARIA,,0,idm19092
322,731853996E,07861350630,APPALTI IN RESTAURI SRL,,,,idm19140
323,731867165D,,,,,,idm19230
324,7318722075,05481180486,SOF S.P.A.,,,,idm19244
325,73191609E5,00445910474,IMP.EL.POLI.SRL,,,,idm19262
326,7319862d33,01172620518,ZANNI 3,,,,idm19369
327,7320716DF1,04993321217,VIVAI ANTONIO MARRONE S.R.L.,,,,idm19492
328,7321279E8B,01556210597,PONTINA COSTRUZIONI,,,,idm19576
329,732130974F,01968560597,D'URSO IMPIANTI S.R.L.,,,,idm19716
330,7321378042,14387151005,LA FENICE SRLS,,,,idm19821
331,73214034E2,00421510488,BERTI SISTO,,,,idm19888
332,73238632F1,03067750483,SICOS,,,,idm19966
333,73256147E8,94044500489,UISP COMITATO FIRENZE,,,,idm20034
334,7325930CAC,01375210489,RARI NANTES FLORENTIA,,,,idm20054
335,732595949D,94070180487,ASD ESSERE,,,,idm20074
336,7326005A91,04991520489,il Girasole,,,,idm20094
337,7326395C67,00961961000,C.N.P. COMBUSTIBILI NUOVA PRENESTINA SPA,,,,idm20114
338,7326823D99,04804621219,E.CO.RES. SRL,,,,idm20294
339,7327847AA2,01678590793,GE.CO. SRL,,,,idm20342
340,73279385BC,01843220482,ISTITUTO ANALISI MEDICHE*SAN LORENZO - S.R.L.,,,,idm20447
341,732826211D,05097220486,EDILRESTAURI 2N,,,,idm20467
342,7330922436,,ZANINI ANTONIO,,MANDANTE,,idm20569
342,7330922436,,CAROMAR SRL,,MANDATARIA,,idm20569
343,7331537FB6,05641980726,Manutenzioni srl,,,,idm20828
344,733185347F,01678590793,GE.CO. SRL,,,,idm21002
345,7332368d7a,03754350480,S.I.R.E. - SOCIETA' ITALIANA RESTAURI EDILI - S.P.A.,,,,idm21140
346,7332501B3C,00967720285,RTI ENGINEERING MUNICIPIA NTT ENGIWEB PWC,,,,idm21247
347,7332719F21,06145750482,CO.E.LIVE SRL,,,,idm21266
348,73331323F6,01691930760,CARLUCCI GROUP SRL,,,,idm21326
349,7334114E52,,,,,,idm21403
350,7334505100,04502880489,OPLONDE S.R.L.,,,,idm21448
351,733569897C,06145750482,CO.E.LIVE SRL,,,,idm21510
352,7335951A44,04502880489,OPLONDE S.R.L.,,,,idm21615
353,7336196474,00440520484,IRES SPA,,,,idm21677
354,73363492B7,03391310483,RAVEGGI S.R.L.,,,,idm21831
355,7336397A51,08187140960,CONSORZIO STABILE A.LP.I. SCARL,,,,idm21851
356,7336791F73,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm21911
357,7336820764,01678590793,GE.CO. SRL,,,,idm22016
358,7336843A5E,05930561211,EDILCIDO S.R.L,,,,idm22121
359,73368754C8,04502880489,OPLONDE S.R.L.,,,,idm22226
360,7336961BBE,03974031217,F.LLI FERRARA SRL,,,,idm22325
361,7337018AC8,02138320482,DE MAS,,,,idm22430
362,7337059C9D,02288380617,ZACCARIELLO VINCENZO,,,,idm22534
363,733763257A,05787050482,PHOOPS SRL,,,,idm22641
364,7338149020,05161540488,IL LABORATORIO S.R.L.,,,,idm22660
365,73381744C0,02316160486,SOLLAZZINI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm22737
366,7338495DA3,,VALORI S.C.A.R.L.,,MANDATARIA,,idm22857
367,7338731068,00931311005,AVR,,,,idm22932
367,7338731068,01480460532,•	ALBIATI S.R.L,,,,idm22932
368,73387510E9,05097220486,EDILRESTAURI 2N,,,,idm23040
369,7338887121,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm23147
370,73389873A9,03260210483,GHERI COSTRUZIONI SRL,,,,idm23165
371,73396495F5,02316160486,SOLLAZZINI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm23212
372,733967181C,11305951003,CELLETTI COSTRUZIONI GENERALI S.R.L,,,,idm23317
373,73399607CA,03337050235,viola s.r.l,,,,idm23422
374,73412910FC,05481180486,SOF S.P.A.,,,,idm23527
375,73444163D0,,,,,,idm23547
376,7348599fb8,01196980526,F.LLI ZACCARIELLO S. R.L.,,,,idm23564
377,735032828D,03553710652,SETI,,,,idm23669
378,7350399D21,02265070488,CONSORZIO TELMA,,,,idm23690
379,7358675ab4,01180690479,MICROREX SPA,,,,idm23710
380,735875196C,,,,,,idm23730
381,736877055E,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm23747
382,7382748461,05162440480,BENCISTA'GIUSEPPE SAS,,,,idm23767
383,74025888DC,03970050484,PINELLO SANTO & C. SAS,,,,idm23944
384,74026457E6,02322500600,ARDOVINI RENZO,,,,idm24049
385,741328544F,06487451210,EDIL RESTAURI LA RINUOVA,,,,idm24154
386,7430532CF9,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm24259
387,743176025D,06821810485,SECUR & SECUR NETWORK SRL,,,,idm24364
388,7435332611,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm24384
389,743537056D,02298700010,OLIVETTI TECNOST S.P.A. ASSIST.APPARECCH.ELETTR.,,,,idm24404
390,7435415A8E,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm24424
391,74354420D9,02298700010,OLIVETTI TECNOST S.P.A. ASSIST.APPARECCH.ELETTR.,,,,idm24444
392,7435479F5D,03297220489,A.S.P. Firenze Montedomini,,,,idm24464
393,74355054D5,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm24484
394,74355401B8,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm24504
395,743585774F,,,,,,idm24524
396,7435998BA9,03607960485,CAT COOP.SOC.LE ONLUS,,,,idm24541
397,74360040A0,,,,,,idm24561
398,7436039D7E,06330610483,ewb srl,,,,idm24578
399,743607398E,02398840401,OLIMPIA COSTRUZIONI,,,,idm24604
400,74364901AF,02120920992,NICCOLI COSTRUZIONI SRL,,,,idm24624
401,7436865723,03067750483,SICOS,,,,idm24699
402,7439549E09,,SPADA COSTRUZIONI S.R.L.,,01894550894,,idm24719
403,7439766120,05202020482,MARCHESE SRL,,,,idm24824
404,7440951304,,,,,,idm24929
405,7441104147,02510630607,ZOVINI SRL,,,,idm24946
406,74413761BD,08450891000,RTI ALMAVIVA SPA ALMAWARE SRL INDRA ITALIA SPA PRICEWATERHOUSE SPA,,,,idm25084
407,74473503A3,05143820487,SANSONE,,,,idm25103
408,74474294D4,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,02-MANDATARIA,,0,idm25244
408,74474294D4,04876970486,CO&SO,01-MANDANTE,,0,idm25244
409,74478765B4,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm25276
410,7447911297,02282320510,LEONARDO SERVICES SRL,,,,idm25296
411,7447929172,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm25437
412,7447943CFC,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm25457
413,744795788B,04688280488,ASSOCIAZIONE COSPE,01-MANDANTE,,0,idm25477
413,744795788B,05373970481,TANGRAM COOPERATIVA SOCIALE,02-MANDATARIA,,0,idm25477
414,7452777224,04841040480,IL POZZO - COOPERATIVA SOCIALE A R.L.,01-MANDANTE,,0,idm25509
414,7452777224,05101540481,Associazione Onlus VIVA,01-MANDANTE,,0,idm25509
414,7452777224,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,02-MANDATARIA,,0,idm25509
414,7452777224,94014800489,ASSOCIAZIONE PROGETTO ARCOBALENO,01-MANDANTE,,0,idm25509
415,7452862847,07745431218,GIPI SRL,,,,idm25557
416,746286355E,02014110684,IRTE S.R.L.,,,,idm25619
417,7462895FC3,,,,,,idm25637
418,7462933F1F,07149760725,ARFA TECH,,,,idm25652
419,7462966A5C,,,,,,idm25670
420,74630038E5,08066161004,I.G. GROUP SRL,,,,idm25685
421,746344232D,01404740753,ecoverde s.r.l,,,,idm25799
422,746448718A,,,,,,idm25874
423,7465050224,00818570012,UNIPOLSAI ASSICURAZIONI S.P.A.,,,,idm25901
424,74654869EE,05930561211,EDILCIDO S.R.L,,,,idm25921
425,7466441E04,04876970486,CO&SO,,,,idm25998
426,7466464103,00890370374,ADS S.P.A.,,,,idm26018
427,7466509624,04876970486,CO&SO,,,,idm26038
428,746652100D,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26058
429,74665274FF,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26078
430,74665464AD,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26098
431,74666434B9,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26118
432,74666591EE,04876970486,CO&SO,,,,idm26138
433,7468043809,05056380487,COOPERATIVA SOCIALE SAN TOMMASO D'AQUINO,,,,idm26158
434,7468060611,05056380487,COOPERATIVA SOCIALE SAN TOMMASO D'AQUINO,,,,idm26178
435,7468099640,,,,,,idm26198
436,7468124AE0,05540590485,CONSORZIO NAZIONALE CON.OPERA SOCIETA' COOPERATIVA SOCIALE,,,,idm26225
437,7468144B61,05056380487,COOPERATIVA SOCIALE SAN TOMMASO D'AQUINO,,,,idm26245
438,74681532D1,02251290488,S. Agostino Coop. Soc. a R.L.,,,,idm26265
439,74684686C2,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26285
440,7468488743,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26305
441,7468499059,03860140486,L'ABBAINO - SOCIETA' COOPERATIVA SOCIALE,,,,idm26325
442,746852669F,05540590485,CONSORZIO NAZIONALE CON.OPERA SOCIETA' COOPERATIVA SOCIALE,,,,idm26345
443,7468536EDD,80032830483,ISTITUTO SAN GREGORIO COOPERATIVA SOCIALE A R.L.,,,,idm26365
444,7476384B3E,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26385
445,7476752AED,03382330482,ARCA - COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA,,,,idm26405
446,7476779138,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26425
447,74811464FA,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26445
448,7481150846,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26465
449,7481151919,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26485
450,7482514DE0,00124140211,Dussmann service s.r.l.,,,,idm26505
451,7482573E90,11303820010,EUTOURIST NEW SRL,,,,idm26540
452,7482608B73,00124140211,Dussmann service s.r.l.,,,,idm26584
453,748262055C,00124140211,Dussmann service s.r.l.,,,,idm26631
454,74826351BE,00464110352,CIR FOOD SC,,,,idm26675
455,7492891143,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm26704
456,74958413AD,01909440248,EDILRESTAURI SRL,,,,idm26724
457,7496534F8B,01415010469,TADDEI MASSIMO,,,,idm26796
458,75018491A3,03543000370,DAY RISTOSERVICE S.P.A. IN BREVE DAY S.P.A.,,,,idm26856
459,7502424C21,04560130017,REAR soc coop,,,,idm26876
460,75032337BE,00172390627,I.S.P.A. srl,,,,idm26896
461,7506884CA3,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26916
462,750689019A,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm26936
463,7506893413,01802740975,ALAMBICCHI SOC. COOP SOCIALE,,,,idm26956
464,750689668C,01802740975,ALAMBICCHI SOC. COOP SOCIALE,,,,idm26976
465,7512741DFC,05432960481,ECHOES S.R.L.,,,,idm26996
466,7512878FOA,01374750277,COOPERATIVA CULTURE,01-MANDANTE,,0,idm27022
466,7512878FOA,03520650486,C.I.S. COOPERATIVA ITALIANA SERVIZI - SOCIETA' COOPERATIVA,01-MANDANTE,,0,idm27022
466,7512878FOA,04876970486,CO&SO,02-MANDATARIA,,0,idm27022
467,7514884674,00393290481,Baspi Bus,,,,idm27062
468,75148889C0,00121600514,A.L.A.BUS SRL,,,,idm27082
469,751493615F,05726320483,FIBORENT - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA SIGLABILE FIBORENT SOC. CONS. A R.L.,,,,idm27102
470,7514938305,06027830485,TOSCANA BUS SRL AUTONOLEGGIO,,,,idm27122
471,7514942651,06027830485,TOSCANA BUS SRL AUTONOLEGGIO,,,,idm27142
472,7515803CD4,05174160480,WEBKORNER SRL,,,,idm27162
473,7520422090,,,,,,idm27185
474,7521917246,94051710484,ass.ne ciao,,,,idm27202
475,7531079AFC,03527090611,P&C COSTRUZIONI S.R.L.,02-MANDATARIA,,0,idm27222
475,7531079AFC,06743661214,0SERVICE AGM SRL,01-MANDANTE,,0,idm27222
476,7531649160,01755510656,CAMPANIA SONDA S.R.L.,,,,idm27335
477,7543791544,01424360525,MASINI COSTRUZIONI SRL,,,,idm27425
477,7543791544,06076960829,PUGLISI VINCENZO SOC. A R.L.,,,,idm27425
478,7547347BC3,02298700010,OLIVETTI TECNOST S.P.A. ASSIST.APPARECCH.ELETTR.,,,,idm27504
479,7547356333,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm27524
480,7549330033,02466460652,RUSSO COSTRUZIONI DI RUSSO GEOM. VINCENZO & C.,02-MANDATARIA,,0,idm27544
480,7549330033,04669431217,FELCO COSTRUZIONI GENERALI SRL,01-MANDANTE,,0,idm27544
481,7554326B04,02120090978,BORCHI E MAZZUCA,,,,idm27574
482,7564515341,03225420482,TPF TURBO PULIZIE,,,,idm27624
483,75651932c2,05223780486,MANNUCCI GEOM. VINICIO S.R.L.,,,,idm27646
484,7569742cb3,13221390159,ERNST & YOUNG Financial-Business Advisor SPA,,,,idm27666
485,7573197FDA,05473280484,EMMEFFE COSTRUZIONI SRL,,,,idm27685
486,75741588E7,05641980726,Manutenzioni srl,,,,idm27757
487,7576712489,02701740108,ENI FUEL,,,,idm27808
488,7578881274,,,,,,idm27828
489,75805102BF,01737160562,MULTISERVIZI S.R.L.,,,,idm27844
490,7581162CC8,02330190485,Masi Alessandra,,,,idm27866
491,7581289598,04876970486,CO&SO,,,,idm27898
492,7582399997,03284400482,ISOLDI MARCELLO,,,,idm27930
493,7583538587,06008010826,ONE COSTRUZIONI,,,,idm27978
494,7583641A85,04876970486,CO&SO,02-MANDATARIA,,0,idm27996
494,7583641A85,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,01-MANDANTE,,0,idm27996
495,758396885F,,,,,,idm28028
496,7583970A05,,,,,,idm28044
497,75839823EE,,,,,,idm28060
498,7583985667,,,,,,idm28076
499,7583994DD2,,,,,,idm28092
500,7583997050,,,,,,idm28108
501,75840067BB,,,,,,idm28124
502,7584012CAD,,,,,,idm28140
503,758402141D,,,,,,idm28156
504,758562716E,,,,,,idm28172
505,75859056D6,04876970486,CO&SO,01-MANDANTE,,0,idm28188
505,75859056D6,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,02-MANDATARIA,,0,idm28188
506,7585909A22,04876970486,CO&SO,01-MANDANTE,,0,idm28220
506,7585909A22,05339120486,CONSORZIO METROPOLI - SOCIETA' COOPERATIVA SOCIALE ONLUS,02-MANDATARIA,,0,idm28220
507,7586164C90,,,,,,idm28252
508,759179643F,06210410483,TERMOIDRAULICA BRUSCHINI DI BRUSCHINI ANDREA,,,,idm28274
509,759197364F,08450891000,RTI ALMAVIVA SPA ALMAWARE SRL INDRA ITALIA SPA PRICEWATERHOUSE SPA,,,,idm28334
510,75939158E5,00188120349,BERTAZZONI S.R.L.,,,,idm28353
511,7596884AFD,00488410010,TELECOM ITALIA SPA,01-MANDANTE,,0,idm28379
511,7596884AFD,04137280964,ADITINET CONSULTING SPA,02-MANDATARIA,,0,idm28379
512,7599540ACA,05008260480,MACRAME' - COOP SOCIALE - ONLUS,,,,idm28413
513,760310156D,01927190999,RINA CHECK SRL,02-MANDATARIA,,0,idm28433
513,760310156D,11203280158,conteco cekc,01-MANDANTE,,0,idm28433
514,760882375e,00519200976,ECOGEST,,,,idm28486
515,7609120C74,,,,,,idm28506
516,760961876C,01503250514,ITALIAN GARDEN SRL,01-MANDANTE,,0,idm28523
516,760961876C,02192070734,ICE DI TRONCONE MARCELLO,02-MANDATARIA,,0,idm28523
517,761002574A,04902970484,ELFO - ONLUS - SOCIETA' COOPERATIVA SOCIALE,01-MANDANTE,,0,idm28571
517,761002574A,,CONSORZIO ZENIT COOP.SOC. CONSORTILE ar.l.,01-MANDANTE,AGGIUDICATARIO/MANDANTE,0,idm28571
517,761002574A,,COOPERATIVA G.DI VITTORIO COOP.SOC.,02-MANDATARIA,CAPOGRUPPO,0,idm28571
518,7610866D4C,,,,,,idm28609
519,7613151AF1,05005090484,PROGET IMPIANTI SRL IMPIANTI ELETTRICI,,,,idm28626
520,76133975F4,05162440480,BENCISTA'GIUSEPPE SAS,,,,idm28731
521,7613734C0C,00501611206,CAMST SCRL,,,,idm28749
522,7613745522,00464110352,CIR FOOD SC,,,,idm28769
523,7613756E33,08746440018,ELIOR RISTORAZIONE SPA,,,,idm28789
524,7614271733,00464110352,CIR FOOD SC,,,,idm28809
525,761492206E,04560130017,REAR soc coop,,,,idm28829
526,76149664BC,MCURBN71P09Z100E,EDIS DI MUCA ARBEN,,,,idm28849
528,7619108ECF,02068710462,BIOKOSTRUIRE SAS,,,,idm28889
529,7621047EEC,01415010469,TADDEI MASSIMO,,,,idm28979
530,76242122C7,04863780484,CONSORZIO C.O.S. (COORDINAMENTO OPERATIVO DI SOCCORSO),,,,idm29054
531,76256873FC,,,,,,idm29074
532,7626725C8F,05073440488,DITTA BICCHIELLI SRL,,,,idm29091
533,7627192DF0,,,,,,idm29151
534,7629538DEB,,,,,,idm29165
535,7629566509,00492110481,GALLERIA DELLO SPORT S.R.L,,,,idm29182
536,7631766C86,03320331212,EDILMAYOR,,,,idm29202
537,763352581A,00252410451,ALPHA AS SRL UNIPERSONALE,,,,idm29256
538,7633843E84,03297220489,A.S.P. Firenze Montedomini,,,,idm29287
539,76374639D7,01678970482,GEOSYSTEMS S.R.L.,,,,idm29307
540,7638885F4E,02464890785,EDIL TERMICA SRL,,,,idm29326
541,7639191BD4,00667530489,LABORATORIO SIGMA SRL,,,,idm29371
542,7640247347,02289240489,C.R.C. S.R.L.,,,,idm29403
543,7640314A8F,05223780486,MANNUCCI GEOM. VINICIO S.R.L.,,,,idm29463
544,76416698BE,00228000675,EDILCOSTRUZIONI Group S.R.L.,,,,idm29523
545,76424827A7,03036170482,C.B.F. DI FIBBI GIAMPAOLO E C. S.N.C. IMPIANTI ELETTRICI,,,,idm29613
546,7643547685,07745431218,GIPI SRL,,,,idm29673
547,7644499822,06638431210,DUEMME,,,,idm29763
548,7645693176,03522080484,TECNOIMPIANTI DI RAGNO,,,,idm29838
549,7646190B96,03733390482,la  sicurezza srl,01-MANDANTE,,0,idm29897
549,7646190B96,06208280484,GINO POGGI SRL,02-MANDATARIA,,0,idm29897
550,764623618F,02894530100,BOZZO IMPIANTI SRL,,,,idm29960
551,7646352149,08056810727,ART@LAB,,,,idm30046
552,7648640167,00820700474,ROSI LEOPOLDO,,,,idm30115
553,7648727930,02027040019,BORGIONE CENTRO DIDATTICO SRL,,,,idm30205
554,7648737173,00486330509,DIDATTICA TOSCANA,,,,idm30225
555,7649419440,07436730639,RICCIO COSTRUZIONI,,,,idm30245
556,7649717A29,00926110768,SANTORO S.R.L.,,,,idm30263
557,7650158617,01198310540,LA DUE BC SRL,,,,idm30353
558,7650204C0B,03301640482,VAR GROUP SPA,,,,idm30459
559,7650472938,,,,,,idm30479
560,7650667A20,03320331212,EDILMAYOR,,,,idm30496
561,76521100F0,02160300402,AMBROGETTI srl,,,,idm30580
562,76532773F9,06044391214,CONPAT SCARL,,,,idm30649
563,765360851F,06849580961,C.I.S. 2000,,,,idm30751
564,7654215A07,02677460616,EDILIZIA 2000 SOC. COOP. ARL,,,,idm30826
565,7657492A4B,03825420486,Gruppo Tecnico Associato srl,,,,idm30916
566,76590808C1,08500221216,TOSCANA TECNICHE NUOVE,,,,idm30959
567,7659273806,01119090544,ELETTROMECCANICA BI. ELLE,,,,idm31049
568,766036907B,00411600794,ARTI GRAFICHE CARDAMONE SRL,,,,idm31097
569,7660823720,01196980526,F.LLI ZACCARIELLO S. R.L.,,,,idm31144
570,7663800FD0,,,,,,idm31205
571,76643559D2,08056810727,ART@LAB,,,,idm31234
572,76661681f7,05716880488,MORESI EDILIMMOBILI,,,,idm31294
573,7669646818,03085360489,fiorentina costruzioni s.r.l,,,,idm31387
574,767261388A,09890720155,LEASE PLAN ITALIA S.P.A.,,,,idm31471
575,7672638D2A,09890720155,LEASE PLAN ITALIA S.P.A.,,,,idm31491
576,7673067f2f,03238710614,GIEMME SAS DI MAGGIAROSA GIANNA E C.,,,,idm31511
577,7681673D15,03671980484,COSTRUZIONI DEL RE DI ANDREA E NICOLA SRL,,,,idm31617
578,7683747C9A,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm31665
579,7683919A8B,11305951003,CELLETTI COSTRUZIONI GENERALI S.R.L,,,,idm31734
580,76846684A5,03323100549,CARIND INTERNATIONAL srl,,,,idm31785
581,768602654D,01652620483,BALDINI COSTRUZIONI,,,,idm31889
582,76876598E4,04863780484,CONSORZIO C.O.S. (COORDINAMENTO OPERATIVO DI SOCCORSO),,,,idm31946
583,7687939FF2,05835311001,SA.MA. SAS DI SALVISCHIANI P. & C.,,,,idm31966
