n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,partrgrno,lottoID,ocid
2673,Z032AF7220,T-IT-CF-97689330153,Teatro della Zucca,,,,idm62313,ocds-xxxxxx-Z032AF7220
2674,8100197E03,T-IT-CF-14788511005,DATAMANAGEMENT ITALIA S.P.A.,,,,idm62331,ocds-xxxxxx-8100197E03
2675,Z642A5C136,T-IT-CF-05428200967,Officina Libraria srl,,,,idm62351,ocds-xxxxxx-Z642A5C136
2676,ZBF2AAF5AF,T-IT-CF-12086540155,R.C.S. MEDIA GROUP,,,,idm62370,ocds-xxxxxx-ZBF2AAF5AF
2676,ZBF2AAF5AF,T-IT-CF-04705810150,MANZONI & C. SPA,,,,idm62370,ocds-xxxxxx-ZBF2AAF5AF
2676,ZBF2AAF5AF,T-IT-CF-00777910159,IL SOLE 24 ORE SPA,,,,idm62370,ocds-xxxxxx-ZBF2AAF5AF
2677,ZD82AED8BC,T-IT-CF-05231661009,R1 S.p.A.,,,,idm62396,ocds-xxxxxx-ZD82AED8BC
2678,ZBE2B063B8,T-IT-CF-01695550812,CENTRO AUTOMAZIONE UFFICI,,,,idm62416,ocds-xxxxxx-ZBE2B063B8
2679,Z0A2AEE5D8,T-IT-CF-01605910031,CRIMA SRL,,,,idm62436,ocds-xxxxxx-Z0A2AEE5D8
2680,ZA32ABAE4F,T-IT-CF-09712950964,COSTER GROUP SRL,,,,idm62456,ocds-xxxxxx-ZA32ABAE4F
2681,ZEC2AB3E9A,T-IT-CF-06467211006,QUASARTEK,,,,idm62476,ocds-xxxxxx-ZEC2AB3E9A
2682,ZAC2AB3D0A,T-IT-CF-03848230714,ALFARANO ROCCO SRL - UNIPERSONALE,,,,idm62495,ocds-xxxxxx-ZAC2AB3D0A
2683,Z4C29F42BB,T-IT-CF-07184370968,PT MATIC SRL,,,,idm62515,ocds-xxxxxx-Z4C29F42BB
2684,ZC128BCC26,T-IT-CF-05100870152,SOCIETA' ITALIANA DI SCIENZE NATURALI,,,,idm62535,ocds-xxxxxx-ZC128BCC26
2685,8060968939,T-IT-CF-07175930150,ALBIERO S.R.L.,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-04945750158,ELETTRICA SYSTEM S.R.L.,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-03225460488,INSEL S.P.A.,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-06702100584,MARCHETTI E C. SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-04538010150,PLANTRONIC DI PUTELLI GUIDO FRANCESCO E C. SNC,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-03893860282,I.TEC  SRL COSTRUZIONI GENERALI,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-05087340633,SI.GE.CO COSTRUZIONI SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-DMTFNC52P29A669N,C.I.D.E.E. ELETTRA DI DAMATO FRANCESCO,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-03835830260,TECNICA RESTAURI SRL UNIPERSONALE,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-03595221007,CO.GE.IM. - COSTRUZIONI GENERALI IMPIANTI - SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-05955211213,T.S.G. COSTRUZIONI SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-01483060628,CONSORZIO STABILE MEDIL SOCIETA' CONSORTILE ARL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-02609990847,IMPRETECH SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-06578441211,A.T.S. COSTRUZIONI GENERALI SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-05135080876,CORSARO COSTRUZIONI SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-07194280728,GELAO IMPIANTI SRL,,,,idm62555,ocds-xxxxxx-8060968939
2685,8060968939,T-IT-CF-02549220602,ITM SRL ITALIANA TECNOLOGIE MECCANICHE,,,,idm62555,ocds-xxxxxx-8060968939
2686,Z742432B5B,T-IT-CF-97094510159,TELEFONO DONNA ONLUS,,,,idm62618,ocds-xxxxxx-Z742432B5B
2687,Z0F2A8A325,T-IT-CF-06710890150,Luca Quartana,,,,idm62638,ocds-xxxxxx-Z0F2A8A325
2688,ZC22A8A54F,T-IT-CF-04166120164,Pielle snc di Pozzi Bruno & C.,,,,idm62657,ocds-xxxxxx-ZC22A8A54F
2689,Z812A897B6,T-IT-CF-NAN,,,,,idm62676,ocds-xxxxxx-Z812A897B6
2690,8092619077,T-IT-CF-NAN,,,,,idm62690,ocds-xxxxxx-8092619077
2691,Z872A753D0,T-IT-CF-NAN,,,,,idm62704,ocds-xxxxxx-Z872A753D0
2692,Z5C29FF68C,T-IT-CF-03675290286,OFFICE DEPOT ITALIA S.r.l.,,,,idm62718,ocds-xxxxxx-Z5C29FF68C
2693,IDM62738,T-IT-CF-01742310152,METROPOLITANA MILANESE S.P.A.,,,,idm62738,ocds-xxxxxx-IDM62738
2694,8066263ACB,T-IT-CF-07149930538,ENGIE SERVIZI SPA,,,,idm62758,ocds-xxxxxx-8066263ACB
2695,ZF92533426,T-IT-CF-NAN,,,,,idm62778,ocds-xxxxxx-ZF92533426
2696,Z162AEED00,T-IT-CF-09864610150,SOCIETA' CLASS PUBBLICITA’ SPA,,,,idm62792,ocds-xxxxxx-Z162AEED00
2696,Z162AEED00,T-IT-CF-10826570961,SOCIETA’ VISIBILIA SRL,,,,idm62792,ocds-xxxxxx-Z162AEED00
2697,Z0029D0252,T-IT-CF-11183570156,"Fondazione Progetto Arca Onlus, con sede legale in Via degli Artigianelli n. 6 – Milano",,,,idm62815,ocds-xxxxxx-Z0029D0252
2698,805976152E,T-IT-CF-00163960271,LARES LAVORI DI RESTAURO SRL,04-CAPOGRUPPO,,0.0,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02293910960,CIPIEMME SRL,03-ASSOCIATA,,0.0,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-08187140960,CONSORZIO STABILE A.L.P.I. SCARL,04-CAPOGRUPPO,,1.0,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00784590143,GI.MA.CO. COSTRUZIONI SRL,05-CONSORZIATA,,1.0,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05895590155,COSMI SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00839450152,COSTRUZIONI GRASSI E CRESPI SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-06702100584,MARCHETTI E C. SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00185120045,PREVE COSTRUZIONI SPA,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-12408280159,SEREGNI COSTRUZIONI S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05578941006,SO.CO.BE.AN. SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02101790786,GIAFRA SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05628090010,M.I.T. SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-03835830260,TECNICA RESTAURI SRL UNIPERSONALE,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02036821201,LEONARDO SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02078210024,ICSA S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05955211213,T.S.G. COSTRUZIONI SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-06578441211,A.T.S. COSTRUZIONI GENERALI SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-08695361009,B.P.D. LAVORI SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05362211004,LA TORRE COSTRUZIONI S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-04733910287,AR ARTE E RESTAURO S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-01065030098,FORMENTO FILIPPO CARLO SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-09149201007,S.M. EDILIZIA SRL CON UNICO SOCIO,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-10181931006,GRA S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-11957391003,COMAFE SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00672630076,AEDES S.R.L.,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-05781221006,MARIO DI COLA SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00451120588,ITALTECNOBETON SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-01950010676,DI EGIDIO SRL UNIPERSONALE,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02126290275,EUROCOSTRUZIONI SRL A SOCIO UNICO,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-10137920962,ARCH-EDIL DI ZINGALES GEOM MANLIO SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-02483170367,I.M.E. SRL,,,,idm62835,ocds-xxxxxx-805976152E
2698,805976152E,T-IT-CF-00275980027,"COSTRUZIONI EDILI TRE EFFE DI FORGNONE ANGELO, FERRARO FOGNO PIETRO E C. SAS",,,,idm62835,ocds-xxxxxx-805976152E
2699,Z352B37F36,T-IT-CF-02686290400,Marr spa,,,,idm62949,ocds-xxxxxx-Z352B37F36
2700,Z0C2B386CA,T-IT-CF-01008540450,Fantanet s.r.l.,,,,idm62967,ocds-xxxxxx-Z0C2B386CA
2701,ZC72AB8602,T-IT-CF-08872610962,Comunità nuova coop. sociale onlus,,,,idm62982,ocds-xxxxxx-ZC72AB8602
2701,ZC72AB8602,T-IT-CF-12342650152,Olinda società cooperativa onlus,,,,idm62982,ocds-xxxxxx-ZC72AB8602
2701,ZC72AB8602,T-IT-CF-04536470968,ABC Catering Coop. Sociale,,,,idm62982,ocds-xxxxxx-ZC72AB8602
2701,ZC72AB8602,T-IT-CF-00000000000,Quasilocanda,,,,idm62982,ocds-xxxxxx-ZC72AB8602
2701,ZC72AB8602,T-IT-CF-00000000001,Gustop,,,,idm62982,ocds-xxxxxx-ZC72AB8602
2702,Z4F2ABE22F,T-IT-CF-07320640969,BENITO ARREDO URBANO SRL,,,,idm63014,ocds-xxxxxx-Z4F2ABE22F
2702,Z4F2ABE22F,T-IT-CF-04299810269,METALCO SRL,,,,idm63014,ocds-xxxxxx-Z4F2ABE22F
2702,Z4F2ABE22F,T-IT-CF-04850230261,ITAL-WAY SRL,,,,idm63014,ocds-xxxxxx-Z4F2ABE22F
2703,Z492B3A00E,T-IT-CF-00722360153,"Hoepli S.p.A. Via Hoepli, 5 – 20121 MILANO",,,,idm63040,ocds-xxxxxx-Z492B3A00E
2704,Z162ABE282,T-IT-CF-04299810269,METALCO SRL,,,,idm63056,ocds-xxxxxx-Z162ABE282
2704,Z162ABE282,T-IT-CF-07320640969,BENITO ARREDO URBANO SRL,,,,idm63056,ocds-xxxxxx-Z162ABE282
2704,Z162ABE282,T-IT-CF-04850230261,ITAL-WAY SRL,,,,idm63056,ocds-xxxxxx-Z162ABE282
2705,ZAA2B3A0B5,T-IT-CF-01255720169,Esselunga spa,,,,idm63082,ocds-xxxxxx-ZAA2B3A0B5
2706,Z9A2B3A14C,T-IT-CF-01255720169,Esselunga spa,,,,idm63097,ocds-xxxxxx-Z9A2B3A14C
2707,Z862B3A1CA,T-IT-CF-01255720169,Esselunga spa,,,,idm63112,ocds-xxxxxx-Z862B3A1CA
2708,Z832AA04FC,T-IT-CF-97659160150,ASSOCIAZIONE LA CASA DELLE ARTISTE,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97551880152,ASSOCIAZIONE FARE PER BENE ONLUS,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97251850158,ASSOCIAZIONE LA CONTA ONLUS,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97241280151,FONDAZIONE WE WORLD ONLUS,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-11045820153,AZIONE SOLIDALE SOC.COOP.SOC. ONLUS,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97094510159,TELEFONO DONNA,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-06857970963,ASSOCIAZIONE CULTURALE DYNAMOSCOPIO,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97740130154,ASSOCIAZIONE CULTURALE COMPAGNIA CARNEVALE,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97730370158,ONALIM,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-08142430158,COMUNITA' NUOVA ONLUS,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97540960156,ASSOCIAZIONE ART&SOL,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2708,Z832AA04FC,T-IT-CF-97669180156,ASSOCIAZIONE LASCIATI RESPIRARE,,,,idm63127,ocds-xxxxxx-Z832AA04FC
2709,ZBA2AA051A,T-IT-CF-97094510159,TELEFONO DONNA,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97551880152,ASSOCIAZIONE FARE PER BENE ONLUS,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97251850158,ASSOCIAZIONE LA CONTA ONLUS,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97241280151,FONDAZIONE WE WORLD ONLUS,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-11045820153,AZIONE SOLIDALE SOC.COOP.SOC. ONLUS,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97659160150,ASSOCIAZIONE LA CASA DELLE ARTISTE,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-06857970963,ASSOCIAZIONE CULTURALE DYNAMOSCOPIO,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97740130154,ASSOCIAZIONE CULTURALE COMPAGNIA CARNEVALE,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97730370158,ONALIM,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-08142430158,COMUNITA' NUOVA ONLUS,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97540960156,ASSOCIAZIONE ART&SOL,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2709,ZBA2AA051A,T-IT-CF-97669180156,ASSOCIAZIONE LASCIATI RESPIRARE,,,,idm63183,ocds-xxxxxx-ZBA2AA051A
2710,ZE92A689C7,T-IT-CF-92012290133,COE – Centro Orientamento Educativo – ONLUS -,,,,idm63239,ocds-xxxxxx-ZE92A689C7
2711,Z172AA054A,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97551880152,ASSOCIAZIONE FARE PER BENE ONLUS,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97251850158,ASSOCIAZIONE LA CONTA ONLUS,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97241280151,FONDAZIONE WE WORLD ONLUS,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-11045820153,AZIONE SOLIDALE SOC.COOP.SOC. ONLUS,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97659160150,ASSOCIAZIONE LA CASA DELLE ARTISTE,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97094510159,TELEFONO DONNA,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-06857970963,ASSOCIAZIONE CULTURALE DYNAMOSCOPIO,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97740130154,ASSOCIAZIONE CULTURALE COMPAGNIA CARNEVALE,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97730370158,ONALIM,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-08142430158,COMUNITA' NUOVA ONLUS,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97540960156,ASSOCIAZIONE ART&SOL,,,,idm63259,ocds-xxxxxx-Z172AA054A
2711,Z172AA054A,T-IT-CF-97669180156,ASSOCIAZIONE LASCIATI RESPIRARE,,,,idm63259,ocds-xxxxxx-Z172AA054A
2712,ZAC299A1D3,T-IT-CF-01697520136,"BESANA MOUQUETTE S.R.L. - VIA EUROPA, 51/53 - 23846 GARBAGNATE MONASTERO (LC)",,,,idm63315,ocds-xxxxxx-ZAC299A1D3
2712,ZAC299A1D3,T-IT-CF-09585540157,"ZERBINPASS S.N.C. -VIA LAMBRETTA, 2 - 20090 SEGRATE (MI)",,,,idm63315,ocds-xxxxxx-ZAC299A1D3
2712,ZAC299A1D3,T-IT-CF-06134330155,"APLEM S.R.L. - VIA CARLO ROBERTO DARWIN, 5 - 20019 SETTIMO MILANESE (MI)",,,,idm63315,ocds-xxxxxx-ZAC299A1D3
2712,ZAC299A1D3,T-IT-CF-08021610152,AERRE MILANO - VIALE GORIZIA18 - 20144 MILANO,,,,idm63315,ocds-xxxxxx-ZAC299A1D3
2713,ZEE2AA0564,T-IT-CF-06857970963,ASSOCIAZIONE CULTURALE DYNAMOSCOPIO,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97551880152,ASSOCIAZIONE FARE PER BENE ONLUS,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97251850158,ASSOCIAZIONE LA CONTA ONLUS,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97241280151,FONDAZIONE WE WORLD ONLUS,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-11045820153,AZIONE SOLIDALE SOC.COOP.SOC. ONLUS,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97659160150,ASSOCIAZIONE LA CASA DELLE ARTISTE,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97094510159,TELEFONO DONNA,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97740130154,ASSOCIAZIONE CULTURALE COMPAGNIA CARNEVALE,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97730370158,ONALIM,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-08142430158,COMUNITA' NUOVA ONLUS,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97540960156,ASSOCIAZIONE ART&SOL,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2713,ZEE2AA0564,T-IT-CF-97669180156,ASSOCIAZIONE LASCIATI RESPIRARE,,,,idm63344,ocds-xxxxxx-ZEE2AA0564
2714,Z9F2A79A03,T-IT-CF-08009030969,ASI Associazioni Sportive Sociali Italiane Comitato Regione Lombardia,,,,idm63400,ocds-xxxxxx-Z9F2A79A03
2715,Z6D2A95860,T-IT-CF-96385310584,A.GI.MUS - Associazione Giovanile Musicale,,,,idm63418,ocds-xxxxxx-Z6D2A95860
2716,ZB12ABB9ED,T-IT-CF-91023920191,LA FABBRICA associazione culturale,,,,idm63436,ocds-xxxxxx-ZB12ABB9ED
2717,IDM63454,T-IT-CF-09320520969,Agenzia di tutela della salute di Milano -Città Metropolitana,,,,idm63454,ocds-xxxxxx-IDM63454
2718,Z872A9052E,T-IT-CF-97840520155,REPUBBLICA DEL DESIGN,,,,idm63472,ocds-xxxxxx-Z872A9052E
2719,Z712B2E4C8,T-IT-CF-97685790152,MILANO MUSIC ZONE,,,,idm63490,ocds-xxxxxx-Z712B2E4C8
2720,ZC92AE71AA,T-IT-CF-13122200150,Associazione E Vento,,,,idm63508,ocds-xxxxxx-ZC92AE71AA
2721,Z742A975B7,T-IT-CF-07883110152,Lenocart srl,,,,idm63526,ocds-xxxxxx-Z742A975B7
2722,ZC129AAD45,T-IT-CF-02406760963,IL TORPEDONE SOCIETA' COOPERATIVA SOCIALE ONLUS,,,,idm63546,ocds-xxxxxx-ZC129AAD45
2723,ZCE2AE85A4,T-IT-CF-10125420157,ITALFLASH SRL,,,,idm63564,ocds-xxxxxx-ZCE2AE85A4
2724,ZED2B00C61,T-IT-CF-08316780967,CONSORZIO BRAMANTE,,,,idm63584,ocds-xxxxxx-ZED2B00C61
2725,Z462ADBC44,T-IT-CF-08623000968,STRATEGY DESIGN SNC,,,,idm63603,ocds-xxxxxx-Z462ADBC44
2726,Z262AE2465,T-IT-CF-02810400966,SEGHIERI SRL,,,,idm63623,ocds-xxxxxx-Z262AE2465
2727,Z4B2A5BA79,T-IT-CF-09035020156,24 ORE CULTURA SRL,,,,idm63643,ocds-xxxxxx-Z4B2A5BA79
2728,Z1F2AFDABD,T-IT-CF-01414541217,ITALCED S.P.A.,,,,idm63663,ocds-xxxxxx-Z1F2AFDABD
2729,Z172B22DB0,T-IT-CF-06474700157,NEXO SRL,,,,idm63683,ocds-xxxxxx-Z172B22DB0
2730,ZAC2AB8E6B,T-IT-CF-03938810755,Sunenergy,,,,idm63702,ocds-xxxxxx-ZAC2AB8E6B
2731,Z792ABDAE0,T-IT-CF-05602710963,LEROY MERLIN Italia S.R.L.,,,,idm63722,ocds-xxxxxx-Z792ABDAE0
2732,Z56271694B,T-IT-CF-FRNMGS58A01F205K,STUDIO DOTT. ING. MAURO GIUSEPPE FRANZOSI,,,,idm63742,ocds-xxxxxx-Z56271694B
2733,ZCA2AFCFF6,T-IT-CF-04233090150,TAGLIABUE SAS,,,,idm63762,ocds-xxxxxx-ZCA2AFCFF6
2734,Z4229F9F24,T-IT-CF-00892480088,Riviera Servizi Ecologici S.r.l,,,,idm63782,ocds-xxxxxx-Z4229F9F24
2735,ZCD2A91420,T-IT-CF-DNGTTR58H18F205K,E.D.S. DI D'ANGELO ETTORE,,,,idm63802,ocds-xxxxxx-ZCD2A91420
2736,Z712A50295,T-IT-CF-02778390183,Centro Studio e Conservazione Piccolo Chiostro SRL,,,,idm63822,ocds-xxxxxx-Z712A50295
2737,Z312B42E9E,T-IT-CF-07441520156,Mondoffice s.r.l.,,,,idm63842,ocds-xxxxxx-Z312B42E9E
2738,ZDD2AE26A8,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63860,ocds-xxxxxx-ZDD2AE26A8
2738,ZDD2AE26A8,T-IT-CF-10019660967,WE MOVE SSD,,,,idm63860,ocds-xxxxxx-ZDD2AE26A8
2738,ZDD2AE26A8,T-IT-CF-07561490967,ASD NEW BASKETBALL ARZAGA,,,,idm63860,ocds-xxxxxx-ZDD2AE26A8
2738,ZDD2AE26A8,T-IT-CF-08359830158,TENNIS CLUB ANEMONI,,,,idm63860,ocds-xxxxxx-ZDD2AE26A8
2738,ZDD2AE26A8,T-IT-CF-08543880960,OLONA 1894,,,,idm63860,ocds-xxxxxx-ZDD2AE26A8
2739,ZD32A8AECB,T-IT-CF-03960230377,"Italchim SRL Via Mobiliere, 12/14 - 40138 Bologna",,,,idm63892,ocds-xxxxxx-ZD32A8AECB
2740,Z1E2AE2724,T-IT-CF-10019660967,WE MOVE SSD,,,,idm63911,ocds-xxxxxx-Z1E2AE2724
2740,Z1E2AE2724,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63911,ocds-xxxxxx-Z1E2AE2724
2740,Z1E2AE2724,T-IT-CF-07561490967,ASD NEW BASKETBALL ARZAGA,,,,idm63911,ocds-xxxxxx-Z1E2AE2724
2740,Z1E2AE2724,T-IT-CF-08359830158,TENNIS CLUB ANEMONI,,,,idm63911,ocds-xxxxxx-Z1E2AE2724
2740,Z1E2AE2724,T-IT-CF-08543880960,OLONA 1894,,,,idm63911,ocds-xxxxxx-Z1E2AE2724
2741,ZB22B19650,T-IT-CF-97685790152,MILANO MUSIC ZONE,,,,idm63943,ocds-xxxxxx-ZB22B19650
2742,ZF02AE26E0,T-IT-CF-07561490967,ASD NEW BASKETBALL ARZAGA,,,,idm63961,ocds-xxxxxx-ZF02AE26E0
2742,ZF02AE26E0,T-IT-CF-97436250159,ASD ARTEKA,,,,idm63961,ocds-xxxxxx-ZF02AE26E0
2742,ZF02AE26E0,T-IT-CF-10019660967,WE MOVE SSD,,,,idm63961,ocds-xxxxxx-ZF02AE26E0
2742,ZF02AE26E0,T-IT-CF-08359830158,TENNIS CLUB ANEMONI,,,,idm63961,ocds-xxxxxx-ZF02AE26E0
2742,ZF02AE26E0,T-IT-CF-08543880960,OLONA 1894,,,,idm63961,ocds-xxxxxx-ZF02AE26E0
2743,ZC62B2E32E,T-IT-CF-97546410156,ACCADEMIA DEI POETI ERRANTI,,,,idm63993,ocds-xxxxxx-ZC62B2E32E
2744,Z922AE2708,T-IT-CF-08359830158,TENNIS CLUB ANEMONI,,,,idm64011,ocds-xxxxxx-Z922AE2708
2744,Z922AE2708,T-IT-CF-97436250159,ASD ARTEKA,,,,idm64011,ocds-xxxxxx-Z922AE2708
2744,Z922AE2708,T-IT-CF-10019660967,WE MOVE SSD,,,,idm64011,ocds-xxxxxx-Z922AE2708
2744,Z922AE2708,T-IT-CF-07561490967,ASD NEW BASKETBALL ARZAGA,,,,idm64011,ocds-xxxxxx-Z922AE2708
2744,Z922AE2708,T-IT-CF-08543880960,OLONA 1894,,,,idm64011,ocds-xxxxxx-Z922AE2708
2745,Z052AE2744,T-IT-CF-08543880960,OLONA 1894,,,,idm64043,ocds-xxxxxx-Z052AE2744
